participant,condition,subject,channel,peaks,drops_at
mom,neutral,31,ch_1,"[8050, 12454, 12790, 14874, 21025, 21742, 22438, 24734, 27530, 27870, 28214, 28642, 30254, 106, 450, 1122, 1470, 1822, 778, 2166, 2526, 2854, 3233, 3586, 3921, 4466, 4249, 4886, 5198, 5506, 5806, 6097, 6382, 6662, 6938, 7214, 7486, 7766, 8342, 8646, 8950, 9277, 9578, 9902, 10230, 10554, 10874, 11186, 11506, 11822, 12137, 13130, 13462, 13790, 14118, 14474, 15294, 15706, 16101, 16474, 16834, 17186, 17538, 17890, 18242, 18486, 18934, 19262, 19602, 19938, 20302, 20678, 21382, 22090, 22778, 23118, 23458, 23798, 24118, 24426, 25042, 25378, 25742, 26102, 26458, 26822, 27182, 29094, 29490, 29878, 30610, 30954]","30254 → 106, 1822 → 778, 4466 → 4249"
mom,neutral,69,ch_1,"[300, 1276, 1600, 2260, 4516, 4848, 6443, 6764, 7740, 8752, 9440, 10488, 11176, 11516, 11856, 13211, 15488, 17424, 17796, 19216, 19904, 20260, 21308, 21649, 21987, 22652, 23323, 24960, 25625, 25955, 26495, 26947, 29252, 30196, 30516, 620, 948, 1932, 2576, 2896, 3212, 3532, 3852, 4184, 5172, 5488, 5808, 6124, 7084, 7412, 8072, 8412, 9096, 9788, 10140, 10832, 12196, 12536, 13536, 13852, 14164, 14472, 14788, 15112, 15856, 16248, 16656, 18156, 18512, 18872, 19556, 20616, 20964, 22316, 22988, 23648, 24088, 24312, 24636, 26292, 27932, 28264, 27268, 28596, 28924, 29572, 29884, 31180]","30516 → 620, 28264 → 27268"
mom,neutral,65,ch_1,"[1420, 1800, 3384, 4464, 5172, 5500, 5812, 6440, 6768, 7500, 7888, 8628, 8980, 9640, 10288, 11568, 11900, 12596, 13604, 14620, 15776, 16156, 16508, 16876, 17244, 19008, 19672, 20008, 21112, 23660, 23992, 24324, 25968, 26304, 28424, 29448, 30484, 30828, 31160, 292, 680, 1052, 2208, 2624, 3004, 3744, 4108, 4820, 6124, 7124, 8268, 9316, 9956, 10608, 10928, 11248, 12240, 12944, 13276, 13936, 14264, 15004, 15396, 17620, 17976, 18328, 18668, 19344, 20360, 20736, 21452, 21816, 22196, 22588, 22972, 23308, 24656, 24988, 25316, 25640, 26660, 27012, 27364, 27712, 28068, 28768, 29100, 29796, 30140]",31160 → 292
mom,neutral,57,ch_0,"[184, 484, 780, 1080, 1380, 1676, 1968, 2268, 2568, 2872, 3172, 3480, 3784, 4088, 4396, 4700, 5000, 5300, 5604, 5900, 6192, 6488, 6780, 7080, 7384, 7688, 7984, 8284, 8580, 8880, 9176, 9472, 9764, 10056, 10344, 10628, 10908, 11188, 11464, 11736, 12016, 12304, 12600, 12904, 13220, 13540, 13864, 14184, 14496, 14804, 15108, 15404, 15696, 15988, 16284, 16584, 16884, 17204, 17532, 17860, 18212, 18552, 18884, 19212, 20468, 20772, 21068, 19528, 21364, 21668, 21980, 22300, 22624, 22960, 23296, 23632, 23968, 24304, 24636, 24964, 25296, 25620, 25940, 26252, 26564, 26876, 27184, 27500, 27812, 28128, 28440, 28751, 29060, 29372, 29680, 29984, 30284, 30576, 30872, 31168]",21068 → 19528
mom,neutral,60,ch_2,"[539, 2163, 2483, 2795, 3407, 3714, 4018, 5587, 6211, 6526, 7167, 7482, 7797, 8134, 8783, 9101, 9427, 9746, 10074, 10411, 11054, 11374, 12023, 12347, 12675, 13655, 13963, 14271, 15599, 16675, 17035, 18091, 18423, 18759, 19467, 21334, 21723, 23494, 23839, 24211, 24927, 25283, 25655, 27491, 28582, 29635, 29962, 30290, 1851, 1531, 1203, 875, 211, 3099, 4319, 4627, 4947, 5267, 5899, 6843, 8463, 10735, 11703, 13011, 13339, 14579, 14911, 15247, 15955, 16319, 17395, 17747, 19099, 19819, 20191, 20571, 20939, 22075, 22791, 23151, 22439, 24559, 26011, 26371, 26747, 27859, 28219, 28939, 29295, 30623, 30959, 31295]","30290 → 1851, 1851 → 1531, 1531 → 1203, 1203 → 875, 875 → 211, 23151 → 22439"
mom,neutral,76,ch_2,"[1192, 1521, 1844, 2164, 3151, 3489, 4461, 5385, 8236, 8881, 10581, 10921, 11596, 13524, 14169, 14521, 15529, 15852, 16177, 16512, 16841, 17492, 18476, 19488, 19824, 20209, 21124, 21436, 22336, 22625, 22917, 23508, 24115, 24442, 24760, 25076, 25390, 26652, 27268, 27889, 28504, 28809, 29112, 29409, 30921, 245, 547, 853, 2489, 3809, 4149, 4764, 5069, 5724, 8557, 11269, 12581, 12905, 13815, 14873, 15209, 17161, 17821, 18149, 18809, 19145, 20477, 20801, 21736, 23813, 23208, 25779, 27577, 28201, 29701, 30001, 30305, 30617, 31229]","30921 → 245, 23813 → 23208"
mom,neutral,83,ch_1,"[1586, 2210, 2838, 3458, 4642, 4963, 6130, 6678, 6950, 7482, 8002, 9746, 10550, 10750, 12078, 12594, 13354, 13606, 13850, 14834, 15794, 16034, 16786, 17342, 18474, 20154, 20414, 20674, 21962, 22222, 22478, 23234, 23734, 23982, 24226, 24470, 24718, 25478, 25746, 26282, 27543, 28402, 28938, 29206, 29742, 30826, 31110, 34, 338, 642, 954, 1274, 1894, 2522, 3750, 4042, 4334, 5266, 5558, 5846, 6402, 7218, 7742, 8258, 8510, 8766, 9018, 9534, 9274, 10046, 10298, 11050, 11294, 11546, 11810, 12338, 12846, 13098, 14098, 14590, 14346, 15074, 15314, 15490, 16278, 16526, 17050, 17622, 17906, 18182, 18758, 19018, 19390, 19610, 19890, 20930, 21186, 21442, 21702, 22622, 22726, 22982, 23482, 24962, 25218, 26014, 26550, 26882, 27090, 27346, 27958, 28130, 28670, 29386, 30002, 30270, 30546]","31110 → 34, 9534 → 9274, 14590 → 14346"
mom,neutral,86,ch_2,"[1742, 2058, 2382, 3674, 7054, 7518, 9714, 10074, 10398, 10730, 11066, 11406, 12118, 12422, 12786, 13486, 14258, 14654, 15018, 15738, 16102, 17246, 17622, 19086, 19742, 20070, 20730, 21438, 22202, 23670, 24718, 25082, 26266, 26626, 29058, 29378, 29694, 30014, 30654, 406, 54, 750, 1410, 1082, 2706, 3030, 3346, 4006, 4306, 4610, 4990, 5330, 5662, 6686, 6338, 6142, 8430, 8750, 11758, 13130, 13862, 15382, 16470, 16854, 17998, 18370, 18730, 19414, 20394, 21082, 21818, 22586, 22958, 23318, 24026, 24362, 25470, 25866, 26974, 27314, 27666, 28018, 28386, 28730, 30330, 30982, 31322]","30654 → 406, 406 → 54, 1410 → 1082, 6686 → 6338, 6338 → 6142"
mom,neutral,70,ch_1,"[382, 678, 988, 1313, 2321, 2653, 2998, 3354, 5930, 6860, 8441, 13633, 13965, 14977, 19460, 19814, 20163, 20511, 20842, 21168, 21492, 21818, 22516, 26943, 27245, 27862, 28183, 28512, 28854, 29204, 84, 1653, 1981, 3709, 4053, 4341, 5341, 6561, 5621, 6241, 7161, 7465, 7781, 8105, 8785, 9117, 9483, 9949, 10457, 10789, 11121, 11461, 11789, 12101, 12705, 12405, 13005, 13313, 14305, 14645, 15305, 15633, 15813, 16025, 17145, 17469, 17801, 18125, 18441, 18773, 19113, 22149, 23125, 23457, 23793, 24121, 24433, 24745, 25053, 25369, 25693, 26333, 26641, 27553, 29549, 29729, 30556, 30909, 31269, 31629, 31981, 16837, 22801, 26085]","29204 → 84, 6561 → 5621, 12705 → 12405, 31981 → 16837"
mom,neutral,62,ch_1,"[368, 1197, 1481, 1773, 3513, 3796, 4081, 4937, 5789, 6085, 7709, 8449, 9477, 9819, 10149, 10873, 11593, 12617, 12948, 13277, 14557, 15177, 15485, 16705, 17393, 17741, 18381, 19021, 19353, 21421, 21785, 22125, 23121, 25105, 26640, 26941, 27257, 27945, 30117, 97, 637, 913, 2065, 2353, 2637, 2929, 3217, 4365, 4649, 5209, 5501, 6385, 6705, 7025, 7353, 8081, 8797, 9133, 10513, 11233, 11933, 12277, 13609, 13925, 14237, 14865, 15781, 16073, 16377, 17049, 18065, 18701, 19705, 20061, 20409, 20737, 21077, 22469, 22801, 23441, 23773, 24113, 24449, 24773, 25421, 25729, 26033, 26333, 27597, 28329, 28693, 29061, 29417, 29765, 30449, 30769]",30117 → 97
mom,neutral,40,ch_1,"[192, 452, 1220, 1724, 2252, 3064, 3632, 5008, 7740, 8248, 8756, 9012, 11172, 12048, 13112, 13368, 14152, 14412, 16488, 18200, 19324, 20300, 20596, 23300, 23572, 23840, 24380, 24904, 25164, 25424, 25948, 26476, 27248, 27752, 28808, 29516, 30460, 31664, 31984, 708, 964, 1468, 1980, 2532, 2800, 3352, 3908, 4176, 4436, 4712, 5308, 5616, 5888, 6156, 6424, 6692, 6956, 7216, 7484, 7996, 8500, 9260, 9504, 9768, 10056, 10316, 10580, 10868, 11468, 11768, 12324, 12592, 12852, 13624, 13888, 14668, 14924, 15224, 15544, 15868, 16180, 16788, 17096, 17372, 17648, 17920, 18476, 18756, 19024, 19664, 19992, 21044, 21416, 21752, 22084, 22404, 22716, 23012, 24112, 24640, 26212, 25680, 26740, 26996, 27500, 28000, 28252, 28520, 29152, 29844, 30148, 30756, 31044, 31348]","31984 → 708, 26212 → 25680"
mom,neutral,35,ch_2,"[383, 671, 975, 1591, 1911, 3259, 3603, 3939, 4271, 4631, 6803, 8919, 9647, 10019, 10375, 11107, 11827, 12187, 12939, 13655, 14659, 14983, 16319, 17643, 19023, 20838, 21527, 21863, 22191, 22863, 23563, 23911, 24267, 24615, 25263, 25575, 25883, 26851, 28595, 28947, 29303, 91, 1279, 2227, 2563, 2903, 4991, 5343, 5711, 6083, 6447, 7163, 7511, 7879, 8223, 8563, 9271, 10743, 11463, 12563, 13315, 13999, 14335, 15299, 15635, 15971, 16647, 16983, 17311, 17987, 18331, 18671, 19379, 19739, 20111, 20467, 21187, 22523, 23211, 24943, 26143, 26519, 27203, 27571, 27923, 28259, 29675, 30051, 30407, 30763, 31135]",29303 → 91
mom,neutral,45,ch_2,"[233, 2241, 3033, 3789, 4945, 5329, 7121, 7773, 8401, 9333, 9685, 10421, 10805, 11221, 11653, 12465, 12837, 13549, 13921, 15037, 15433, 16617, 16985, 17329, 17677, 18037, 18797, 19193, 19565, 21069, 21445, 21837, 22609, 23373, 24849, 25605, 27657, 28725, 29453, 30185, 30569, 649, 1049, 1465, 1869, 2633, 3421, 4173, 4569, 5709, 6077, 6425, 6773, 7441, 8089, 8705, 9009, 10061, 12077, 13201, 14269, 14657, 15833, 16241, 18401, 19941, 20321, 20685, 22221, 22993, 23749, 24113, 24477, 25221, 25993, 26401, 26813, 27237, 28029, 28381, 29085, 29813, 30969]",30569 → 649
mom,neutral,75,ch_1,"[488, 887, 2483, 2871, 3256, 5099, 5503, 6291, 6667, 7399, 8138, 8535, 8938, 9319, 9714, 10312, 11159, 11479, 12118, 12447, 12779, 13439, 13771, 14438, 14763, 15083, 15411, 16415, 16739, 17723, 18058, 18415, 19183, 19543, 19919, 20282, 20648, 21018, 21370, 21718, 22451, 23179, 23559, 23944, 24699, 25454, 25838, 26216, 26582, 26939, 27291, 27620, 27941, 28260, 28941, 29705, 30097, 30454, 30831, 31240, 91, 1291, 1691, 2091, 3627, 3991, 4351, 4719, 5899, 7035, 7763, 10103, 10471, 10830, 11795, 13115, 14107, 15743, 16087, 17051, 17391, 18791, 22075, 22815, 24339, 25079, 28587, 29319]",31240 → 91
mom,neutral,43,ch_1,"[2535, 3931, 4475, 6283, 6538, 10951, 11239, 11815, 12771, 14339, 16735, 17035, 17675, 18891, 19191, 21371, 23907, 24875, 25187, 143, 443, 731, 1019, 1307, 1611, 1923, 2824, 3111, 2231, 3387, 3659, 4203, 4739, 4999, 5259, 5515, 5772, 6027, 6792, 7044, 7299, 7555, 7810, 8063, 8324, 8595, 8882, 9159, 9431, 9707, 10003, 10307, 10632, 11523, 12124, 12451, 13071, 13375, 13699, 14019, 14639, 14939, 15235, 15523, 15826, 16136, 16439, 17352, 17979, 18280, 18587, 19495, 19807, 20135, 20459, 20774, 21071, 21675, 21971, 22283, 22604, 22927, 23238, 23560, 24252, 24567, 25499, 25819, 26127, 26439, 26751, 27067, 27403, 27743, 28091, 28428, 28751, 29055, 29355, 29660, 29975, 30279, 30594, 30907]","25187 → 143, 3111 → 2231"
mom,neutral,71,ch_1,"[497, 865, 2458, 2838, 3230, 4057, 4829, 6470, 7598, 10618, 10957, 11658, 11990, 14142, 14858, 15618, 15978, 16334, 16694, 17054, 18709, 19322, 20506, 20805, 21397, 21685, 21969, 22246, 22525, 22798, 23101, 23697, 23997, 24307, 24606, 25213, 25525, 25862, 26201, 26522, 27146, 27450, 27761, 28378, 29365, 29681, 30006, 30670, 130, 1242, 1666, 2074, 4438, 3634, 5218, 5634, 6062, 6862, 7230, 7974, 8366, 9902, 9518, 9118, 8738, 10258, 12350, 13386, 11310, 12702, 13046, 13766, 14494, 15230, 17393, 18062, 18402, 17726, 19022, 19622, 19921, 20214, 21102, 23402, 24910, 26838, 28070, 28686, 29034, 30330, 30994]","30670 → 130, 4438 → 3634, 9902 → 9518, 9518 → 9118, 9118 → 8738, 13386 → 11310, 18402 → 17726"
mom,neutral,51,ch_0,"[488, 991, 1460, 1920, 2408, 2904, 3396, 3844, 4311, 4748, 5212, 5720, 6204, 6679, 7156, 7624, 8080, 8544, 9004, 9456, 9859, 10263, 10668, 11120, 11575, 12044, 12547, 13016, 13468, 13895, 14756, 14312, 15175, 15568, 15956, 16356, 16759, 17160, 17564, 17960, 18347, 18724, 19107, 19475, 19879, 20352, 20803, 21231, 21632, 22035, 22459, 22871, 23328, 23772, 24212, 24651, 25080, 25500, 25896, 26264, 26691, 27131, 27584, 28064, 28532, 28996, 29444, 29907, 30371, 30811]",14756 → 14312
mom,neutral,33,ch_0,"[4461, 5901, 7385, 8821, 9717, 11553, 17489, 17885, 18261, 18625, 20429, 21521, 22301, 21, 405, 873, 1329, 1749, 2165, 2589, 3065, 3513, 3981, 4929, 5417, 6393, 6889, 7869, 8349, 9273, 10149, 10589, 11061, 12037, 12525, 12945, 13333, 13709, 14089, 14481, 14881, 15261, 15633, 16005, 16365, 16741, 17105, 18981, 19337, 19685, 20045, 20773, 21137, 21901, 22729, 23161, 23569, 23949, 24325, 24689, 25125, 25581, 26041, 26449, 26857, 27321, 27801, 28293, 28793, 29237, 29657, 30065, 30485]",22301 → 21
mom,neutral,56,ch_0,"[345, 988, 1613, 2229, 2857, 3492, 3800, 4397, 4694, 5292, 5878, 6176, 6790, 7101, 8080, 9057, 10053, 10992, 11616, 13881, 14205, 14549, 14888, 15228, 15546, 16525, 16846, 17166, 17481, 17802, 18134, 18448, 18768, 20105, 22677, 22985, 24193, 24501, 24821, 25148, 25789, 26101, 27097, 27804, 28509, 29229, 29569, 30613, 30973, 31341, 37, 665, 1305, 1917, 2545, 3181, 4097, 5585, 4993, 7441, 6485, 7773, 8405, 8745, 9377, 9717, 10365, 10677, 11305, 11929, 12265, 12569, 12885, 13205, 13545, 15889, 16205, 19109, 19445, 19765, 20449, 20769, 21097, 21417, 21733, 22053, 22365, 23293, 23593, 23893, 25477, 26433, 26769, 27445, 28153, 28873, 29921, 30273, 31717]","31341 → 37, 5585 → 4993, 7441 → 6485"
mom,neutral,61,ch_2,"[309, 4017, 4361, 5065, 5425, 6465, 7141, 7461, 10637, 13025, 13429, 14617, 15777, 16185, 16961, 17721, 18109, 20981, 22869, 23217, 23569, 23949, 25177, 25933, 26317, 26713, 27109, 27497, 28745, 29125, 29541, 29949, 697, 1061, 1445, 1809, 2173, 2553, 2949, 3329, 3669, 4705, 5785, 6125, 6805, 7741, 8065, 8369, 8681, 9057, 9457, 9821, 10209, 11053, 11441, 11841, 12641, 12233, 13809, 14205, 14989, 15369, 16577, 17341, 18477, 18833, 19193, 19545, 19901, 20253, 20613, 21361, 21757, 22141, 22517, 24353, 24761, 25561, 27913, 28341, 30365, 30765, 31141]","29949 → 697, 12641 → 12233"
mom,neutral,68,ch_1,"[915, 1607, 1935, 2603, 3675, 4747, 5095, 5439, 5783, 6479, 6815, 7155, 8495, 9819, 10159, 11167, 11499, 13507, 14915, 15971, 16971, 17895, 18200, 18811, 19119, 20651, 20943, 21235, 21531, 23419, 23747, 25291, 26551, 26879, 27203, 29111, 29747, 235, 571, 1259, 2263, 2955, 3315, 4039, 4399, 6127, 7491, 7839, 8171, 8819, 9151, 9479, 10495, 10835, 11831, 12167, 12515, 12847, 13179, 13839, 14187, 14547, 15271, 15627, 16315, 17279, 17583, 18503, 19423, 19731, 20039, 20347, 21831, 22131, 22447, 22767, 23095, 24067, 24383, 24687, 24987, 25591, 25899, 26223, 27835, 28151, 27515, 28471, 28791, 29423, 30023, 30319, 30619, 30915, 31215]","29747 → 235, 28151 → 27515"
mom,neutral,63,ch_0,"[1183, 1876, 2222, 2556, 2882, 3198, 3514, 3818, 4412, 4728, 5095, 5926, 6346, 6787, 7223, 7654, 8064, 8424, 8771, 9118, 9811, 10152, 10548, 10955, 11340, 11708, 12065, 12827, 13235, 13658, 14410, 14770, 15134, 15496, 15850, 16182, 16522, 17590, 19319, 19658, 19990, 20334, 20699, 21083, 21481, 21867, 22251, 22631, 23010, 23387, 23747, 24104, 24468, 24843, 25224, 25579, 25952, 26336, 26730, 27094, 27467, 27839, 28206, 28914, 29642, 30022, 30376, 30752, 31133, 1531, 455, 75, 819, 4111, 9463, 12443, 14051, 16875, 17227, 17963, 18651, 18315, 28555, 29271, 31491]","31133 → 1531, 1531 → 455, 455 → 75, 18651 → 18315"
mom,neutral,64,ch_1,"[1325, 1681, 2545, 3429, 5533, 5893, 7337, 7653, 8273, 8573, 8872, 9477, 9781, 10077, 10945, 11853, 12509, 13785, 14505, 14893, 15281, 15657, 16349, 17017, 18365, 18713, 19069, 20153, 21209, 21905, 22913, 23309, 24101, 24485, 26045, 27145, 27509, 28553, 28865, 29177, 29785, 30085, 30389, 30689, 31317, 309, 669, 997, 2121, 2981, 3873, 4309, 4741, 5141, 6265, 6645, 6985, 7961, 9169, 10365, 10653, 11237, 11537, 12177, 12825, 13153, 13469, 14121, 16013, 16677, 17349, 17677, 18021, 19425, 19789, 20513, 20861, 21561, 22225, 22557, 23713, 24877, 25281, 25665, 26417, 26789, 27865, 28217, 29481, 30993, 31653]",31317 → 309
mom,neutral,34,ch_2,"[763, 1127, 1855, 2539, 3155, 4147, 4583, 6979, 8431, 8755, 10046, 11583, 16187, 16615, 17035, 17435, 18155, 18535, 20307, 21883, 22267, 25335, 30723, 47, 415, 1495, 2203, 2851, 3467, 3779, 4995, 5359, 5711, 6051, 6379, 6679, 7287, 7587, 7867, 8143, 9195, 9623, 10459, 10867, 11247, 11904, 12227, 12591, 12951, 13311, 13735, 14171, 14591, 14990, 15387, 15783, 17787, 18927, 19303, 19659, 19983, 20647, 21023, 21467, 22647, 23015, 23375, 23695, 24003, 24303, 24611, 24963, 25747, 26123, 26483, 26831, 27167, 27499, 27811, 28103, 28403, 28711, 29031, 29335, 29651, 29999, 30371, 31039]",30723 → 47
mom,neutral,47,ch_1,"[650, 1426, 1683, 1939, 2199, 2722, 2979, 3486, 3987, 4487, 4739, 4991, 5243, 5494, 5744, 5994, 6243, 6738, 7475, 8227, 8487, 8743, 8999, 9254, 9510, 9770, 10031, 10295, 10558, 10823, 11087, 11618, 11883, 12146, 12402, 12911, 13167, 13691, 13955, 14223, 14495, 14763, 15031, 15303, 15575, 15843, 16103, 17127, 17882, 18130, 18888, 19143, 19399, 19659, 20455, 20718, 20982, 21246, 21514, 21783, 22047, 22579, 22846, 23378, 23643, 24167, 24690, 25211, 25471, 26248, 26508, 27034, 27547, 27803, 28059, 28311, 28563, 29070, 29323, 29575, 29832, 30095, 30358, 30624, 30895, 31167, 119, 383, 907, 1167, 2459, 3231, 3735, 4235, 6491, 6983, 7227, 7719, 7971, 11351, 12655, 13427, 16359, 16619, 16871, 17379, 17631, 18379, 18631, 19919, 20187, 22311, 23115, 23907, 24427, 24951, 25727, 25987, 26771, 27291, 28815, 31443]",31167 → 119
mom,neutral,41,ch_1,"[1071, 1383, 1695, 2979, 3319, 3695, 4067, 4431, 4811, 5567, 6571, 7223, 7551, 11539, 11915, 13879, 14655, 15035, 15731, 16083, 17703, 18027, 18347, 18675, 19007, 19663, 21359, 22051, 22399, 23063, 23387, 23727, 24075, 24835, 25187, 26619, 27287, 27631, 27999, 28767, 30795, 95, 439, 763, 2003, 2319, 2643, 5203, 5903, 6243, 6899, 7903, 8335, 8759, 9171, 9587, 9987, 10371, 10763, 11151, 12299, 12703, 13111, 13495, 14267, 15387, 16411, 16751, 17075, 17387, 19347, 19983, 20323, 20663, 21007, 21699, 22727, 24443, 25547, 25911, 26275, 26955, 28383, 29147, 29503, 29847, 30167, 30479, 31119]",30795 → 95
mom,neutral,82,ch_0,"[1556, 4416, 8748, 9780, 10440, 12092, 12432, 13092, 14432, 15764, 16440, 17140, 17472, 18132, 18780, 21172, 23916, 24256, 24584, 25648, 26024, 27472, 29592, 30264, 30580, 31548, 132, 484, 832, 1188, 1920, 2260, 2624, 2988, 3348, 3692, 4052, 4780, 5120, 5476, 5840, 6208, 6548, 6900, 7264, 7640, 8016, 8380, 9088, 9436, 10104, 10772, 11108, 11428, 11756, 12756, 13432, 13772, 14108, 14756, 15080, 15420, 16100, 16788, 17804, 18452, 19100, 19428, 19768, 20112, 20460, 20816, 21504, 21852, 22204, 22544, 22896, 23248, 23584, 24920, 25276, 26372, 26744, 27116, 27828, 28192, 28548, 28904, 29244, 29928, 30900, 31220]",31548 → 132
mom,neutral,80,ch_2,"[4104, 18428, 19764, 21912, 22592, 22920, 23432, 24160, 25384, 26304, 26924, 356, 744, 1108, 1480, 2212, 1844, 2580, 2956, 3336, 3732, 4484, 4844, 7272, 7556, 5183, 7840, 8136, 8432, 8728, 9028, 9324, 9624, 9932, 10252, 10576, 11232, 11572, 11904, 12232, 12564, 12896, 13216, 13532, 13844, 14160, 14472, 14784, 15104, 15432, 15772, 16108, 16448, 16792, 17136, 17464, 17784, 18108, 18752, 19088, 19420, 20120, 20492, 20852, 21208, 21564, 22252, 23232, 24472, 24780, 25080, 25684, 25988, 26612, 27232, 27548, 27860, 28156, 28452, 28752, 29068, 29416, 29780, 30168, 30536, 30900, 31256]","26924 → 356, 2212 → 1844, 7556 → 5183"
mom,neutral,30,ch_0,"[178, 474, 766, 1061, 1351, 1642, 1930, 2213, 2493, 2766, 3041, 3311, 3582, 3854, 4129, 4402, 4682, 4962, 5239, 5521, 5802, 6078, 6350, 6625, 6899, 7178, 7466, 7774, 8101, 8438, 8766, 9094, 9421, 9742, 10051, 10354, 10659, 10978, 11309, 11639, 11966, 12285, 12595, 12902, 13205, 13498, 13785, 14073, 14369, 14669, 14970, 15278, 15593, 15921, 16257, 16598, 16930, 17257, 17573, 17881, 18178, 18490, 18803, 19126, 19454, 19770, 20079, 20390, 20706, 21013, 21318, 21626, 21954, 22282, 22614, 20164, 20164, 22938, 23262, 23577, 23881, 24181, 24494, 24814, 25131, 25446, 25754, 26059, 26358, 26647, 26942, 27246, 27543, 27891, 28222, 28578, 28914, 29566, 29877, 30187, 30486, 30783, 31079]","22614 → 20164, 20164 → 20164"
mom,neutral,79,ch_0,"[99, 483, 931, 1363, 1759, 2127, 2479, 2823, 3167, 3535, 3927, 4343, 4771, 5163, 5559, 5963, 6399, 7259, 7663, 8787, 9147, 9507, 9883, 10279, 10831, 11271, 11679, 12047, 12455, 12883, 13339, 13735, 14163, 14611, 15071, 15499, 15939, 16387, 17183, 17551, 16811, 17935, 18319, 18747, 19143, 19535, 19975, 20439, 20875, 21267, 21663, 22099, 22515, 22955, 23411, 23879, 24339, 24763, 25175, 25595, 26023, 26487, 26943, 27415, 27875, 28287, 28703, 29139, 29567, 29971, 30367, 31223]",17551 → 16811
mom,neutral,32,ch_1,"[6213, 6837, 7389, 7729, 9261, 9621, 11521, 18757, 21413, 21685, 29577, 30293, 209, 521, 837, 1137, 1473, 1793, 2121, 2453, 2765, 3105, 3385, 3825, 4125, 4549, 4885, 5213, 5537, 5857, 6581, 8141, 8505, 8757, 9981, 10333, 10713, 11005, 11881, 12265, 12649, 13353, 13725, 14037, 14461, 14837, 15213, 15577, 15841, 16305, 16649, 16989, 17337, 17685, 17969, 18449, 19225, 19537, 19957, 20293, 20649, 21013, 22253, 22633, 23009, 23297, 23801, 24157, 24545, 24833, 25369, 25701, 26153, 26541, 26805, 27377, 27773, 28141, 28449, 28881, 29225, 29933, 30649, 30961]",30293 → 209
mom,neutral,54,ch_1,"[943, 2843, 3247, 3623, 4779, 5535, 6659, 7019, 7775, 10999, 12159, 12887, 13267, 13651, 14787, 15135, 15787, 16123, 16503, 17731, 18139, 21803, 24531, 26067, 26455, 26863, 27679, 28527, 29359, 30111, 30863, 227, 599, 1295, 1671, 2079, 2459, 4015, 4411, 5155, 5923, 6291, 7387, 8207, 8599, 9011, 9427, 9839, 10223, 10627, 11387, 11775, 12515, 14035, 14415, 15463, 16919, 17323, 18567, 18979, 19395, 19795, 20211, 20611, 21019, 21415, 22211, 22615, 22987, 23367, 23755, 24131, 24935, 25339, 25699, 27279, 28095, 28963, 29747, 30483]",30863 → 227
mom,neutral,58,ch_1,"[1105, 1444, 2117, 3464, 5949, 7281, 7628, 8001, 9400, 11701, 12709, 13433, 13757, 14368, 14677, 14989, 15605, 15929, 16273, 17332, 20389, 20673, 20969, 21269, 21565, 21876, 22225, 22581, 23269, 23601, 24624, 24961, 25645, 26321, 26633, 27257, 27881, 28208, 29241, 29573, 30832, 481, 793, 173, 1789, 2433, 2765, 3105, 3805, 4129, 4433, 4737, 5045, 5341, 5637, 6269, 6597, 6945, 8361, 8705, 9053, 9717, 10025, 10341, 10665, 11013, 11365, 12017, 12345, 13073, 14061, 15297, 16629, 16981, 17681, 18017, 18361, 18713, 19069, 19425, 19777, 20101, 22921, 23929, 24273, 25297, 25985, 26941, 27569, 28561, 28901, 29893, 30197, 30513, 31157]","30832 → 481, 793 → 173"
mom,neutral,53,ch_0,"[158, 537, 938, 1350, 1742, 2126, 2502, 2878, 3242, 3614, 4002, 4389, 4786, 5190, 5590, 5950, 6306, 6654, 6994, 7338, 7730, 8154, 8558, 8962, 9370, 9774, 10186, 10594, 10982, 11374, 11766, 12130, 12478, 12838, 13194, 13538, 13886, 14258, 14638, 15014, 15386, 15758, 16102, 16446, 16789, 17130, 17458, 17770, 18082, 18382, 18690, 18998, 19322, 19686, 20082, 20462, 20826, 21198, 21562, 21893, 22554, 22218, 22878, 23190, 23502, 23806, 24114, 24442, 24790, 25158, 25546, 25942, 26338, 26722, 27078, 27434, 27806, 28182, 28558, 28970, 29370, 29786, 30194, 30574, 30925, 31258]",22554 → 22218
